image_no,nose_x,nose_y,nose_score,neck_x,neck_y,neck_score,right_shoulder_x,right_shoulder_y,right_shoulder_score,right_elbow_x,right_elbow_y,right_elbow_score,right_wrist_x,right_wrist_y,right_wrist_score,left_shoulder_x,left_shoulder_y,left_shoulder_score,left_elbow_x,left_elbow_y,left_elbow_score,left_wrist_x,left_wrist_y,left_wrist_score,mid_hip_x,mid_hip_y,mid_hip_score,right_hip_x,right_hip_y,right_hip_score,right_knee_x,right_knee_y,right_knee_score,right_ankle_x,right_ankle_y,right_ankle_score,left_hip_x,left_hip_y,left_hip_score,left_knee_x,left_knee_y,left_knee_score,left_ankle_x,left_ankle_y,left_ankle_score,right_eye_x,right_eye_y,right_eye_score,left_eye_x,left_eye_y,left_eye_score,right_ear_x,right_ear_y,right_ear_score,left_ear_x,left_ear_y,left_ear_score,left_bigtoe_x,left_bigtoe_y,left_bigtoe_score,left_smalltoe_x,left_smalltoe_y,left_smalltoe_score,left_heel_x,left_heel_y,left_heel_score,right_bigtoe_x,right_bigtoe_y,right_bigtoe_score,right_smalltoe_x,right_smalltoe_y,right_smalltoe_score,right_heel_x,right_heel_y,right_heel_score,label
1093,1378.0778,368.3719,0.9374421,1407.3231,424.3548,0.86134297,1354.445,415.53915,0.9008414,1348.4985,506.63885,0.91242987,1310.2706,571.41907,0.8581445,1460.3793,430.20844,0.8413843,1492.6909,512.6728,0.90980035,1436.8353,574.30786,0.8649148,1398.3801,598.0801,0.84186333,1354.5658,595.0202,0.81226635,1316.1118,701.0659,0.82034415,1319.0853,854.0855,0.8141464,1427.96,603.8597,0.80843985,1427.9869,733.3903,0.86859,1448.6107,845.2058,0.86028826,1375.0895,359.54037,0.9288411,1398.5034,362.43073,0.96505666,0,0,0,1427.948,362.54474,0.9143363,1422.0148,883.4439,0.9002398,1445.5048,883.464,0.84424955,1454.5332,856.9171,0.7610855,1263.1387,868.79626,0.75693774,1269.0205,859.9983,0.7671938,1330.8152,868.7686,0.87767786,0
1094,1377.8003,368.34695,0.9696119,1401.4144,424.34756,0.8967439,1351.4497,415.55325,0.913572,1333.8143,506.6266,0.9107141,1301.4025,559.76154,0.85544014,1451.5061,430.1965,0.8658201,1489.8213,515.55615,0.87194026,1439.6731,583.3119,0.81057715,1381.0029,600.8701,0.8169084,1351.4305,597.8735,0.83904207,1310.361,712.6552,0.8449694,1307.2115,856.95526,0.9037163,1422.0673,603.85864,0.8176856,1424.9883,736.3049,0.9163958,1448.6406,839.3588,0.8760495,1372.0365,359.5962,0.90215594,1392.6984,362.43137,0.91213775,0,0,0,1425.0051,362.5734,0.9302697,1422.0608,883.426,0.901051,1445.5643,883.4205,0.8377131,1460.3293,851.0809,0.7142168,1248.42,862.9628,0.75708807,1257.1385,859.924,0.8066627,1316.175,877.5558,0.8099526,0
1095,1377.8013,368.34756,0.9695302,1401.4153,424.34808,0.8966303,1351.4497,415.55222,0.91378266,1333.815,506.6267,0.9106061,1301.4026,559.7608,0.8554749,1451.5092,430.19812,0.8654673,1489.8203,515.55444,0.87186044,1439.6732,583.3118,0.81076276,1381.0017,600.8708,0.8169931,1351.4299,597.87415,0.8389549,1310.3623,712.65643,0.8449197,1307.2095,856.95355,0.9040308,1422.0665,603.8595,0.81753546,1424.9868,736.3012,0.9163307,1448.642,839.3571,0.87621385,1372.0367,359.59686,0.90213454,1392.6992,362.43185,0.9122399,0,0,0,1425.005,362.57507,0.9304197,1422.0587,883.42395,0.90137666,1445.5632,883.4194,0.8366036,1460.3322,851.07526,0.7144153,1248.4319,862.95935,0.7571095,1257.1433,859.92224,0.8075762,1316.1703,877.55334,0.8085782,0
1096,1374.8877,368.49124,0.9241979,1398.4568,427.26154,0.90654826,1345.6088,415.59534,0.85968727,1327.8922,503.8839,0.95437634,1283.877,553.87915,0.92639655,1448.5205,430.26804,0.8849144,1486.8165,515.5871,0.838148,1445.6984,594.96545,0.8992296,1377.8809,600.927,0.8492392,1345.4982,597.9851,0.79353654,1307.2408,712.80597,0.89057237,1301.4634,856.99884,0.85789335,1416.1405,603.8705,0.75921303,1421.9084,736.25555,0.88196146,1448.5636,839.39435,0.8755235,1363.263,362.40283,0.9068315,1383.8896,362.4946,0.9011704,0,0,0,1422.0046,362.6192,0.9127003,1422.0621,883.49115,0.8863905,1445.5787,883.4457,0.84715784,1457.4443,851.1424,0.70764154,1236.5999,868.79663,0.7783744,1239.6248,860.05426,0.7836049,1307.4081,880.3775,0.8756142,0
1097,1374.8878,368.49142,0.9241942,1398.457,427.2611,0.90642273,1345.6082,415.5938,0.8598405,1327.8915,503.8848,0.9541781,1283.8767,553.8792,0.92652076,1448.5203,430.26807,0.88494205,1486.8165,515.58795,0.8381532,1445.695,594.9716,0.9003093,1377.8782,600.9308,0.8491066,1345.496,597.99,0.7935605,1307.2412,712.80774,0.8906273,1301.463,856.9987,0.85782677,1416.1321,603.87274,0.7580329,1421.9088,736.2556,0.88231736,1448.5636,839.3951,0.8753834,1363.2628,362.4021,0.9067744,1383.8907,362.49484,0.90124506,0,0,0,1422.0061,362.61862,0.9129318,1422.062,883.49097,0.8863226,1445.579,883.446,0.8471071,1457.4446,851.1442,0.7077694,1236.5997,868.7965,0.7783823,1239.625,860.0546,0.7835413,1307.4075,880.3773,0.87559164,0
1098,1366.1073,377.1908,0.84655356,1392.6278,430.2744,0.88914716,1336.7253,421.41605,0.83413756,1313.2635,506.6323,0.88590455,1274.9471,553.8451,0.90693223,1445.5376,435.99466,0.9179698,1475.1152,518.5256,0.85911584,1448.6727,598.0161,0.9409983,1369.1588,603.8454,0.78071535,1330.8845,600.8523,0.83883387,1304.2883,715.78784,0.9078736,1298.5109,862.9803,0.7845999,1401.4779,612.65063,0.78793764,1401.6392,739.3259,0.94949466,1445.652,839.2905,0.88895595,1357.3203,362.5664,0.9583145,1377.9626,365.37817,0.98007786,0,0,0,1419.0277,365.591,0.88029927,1422.1322,883.6201,0.8818814,1445.6232,883.4685,0.8862711,1448.7418,848.163,0.70405257,1233.8027,880.39325,0.79669285,1239.616,871.7422,0.72251785,1307.2767,883.59094,0.8448779,0
1099,1145.4532,383.14532,0.5732357,1192.5847,433.0764,0.790537,1198.419,427.22516,0.68214196,1171.9061,518.5174,0.486477,1139.5782,556.88104,0.8289433,1189.696,435.9721,0.8777072,1160.1371,527.20624,0.908139,1092.3712,550.9536,0.92254794,1183.6571,574.4813,0.7700589,1174.868,574.41705,0.685313,1110.044,653.86096,0.8293453,1127.8134,789.22015,0.7818208,1186.539,577.29285,0.8260424,1124.8737,671.7057,0.8236141,1148.453,812.80756,0.84259576,0,0,0,1148.4141,368.45587,0.60027015,0,0,0,1165.9352,377.2834,0.827626,1095.3623,830.391,0.85464036,1112.9811,833.5519,0.77187467,1165.9644,833.33246,0.87426335,1083.5957,806.9685,0.82394075,1089.4705,798.0921,0.71241957,1139.4955,801.026,0.3193176,0
1100,1160.1708,365.5335,0.5769299,1210.1946,427.2178,0.7881052,1216.0669,418.41193,0.6879468,1183.7054,521.3975,0.23337698,1148.4269,574.5028,0.6323179,1204.3041,430.20358,0.84073675,1183.7344,527.188,0.8993386,1115.9089,565.5674,0.84883165,1201.2936,574.50146,0.7377167,1204.3187,574.4103,0.61351776,1124.8424,653.98425,0.830797,1189.4667,783.3438,0.8125542,1195.4131,577.32697,0.7706769,1142.4906,671.6395,0.8739919,1154.2556,812.8978,0.82683283,0,0,0,1163.1736,362.39404,0.7143045,0,0,0,1183.5991,365.57147,0.8919682,1095.4249,824.5927,0.87058884,1112.9779,833.4889,0.90622014,1166.1041,833.3569,0.87940454,1154.255,795.17914,0.16134289,1151.334,786.36804,0.14390242,1207.2556,789.34204,0.7317497,0
1101,1160.172,365.53558,0.577783,1210.1971,427.21533,0.78795886,1216.0763,418.41272,0.68814284,1183.7026,521.3982,0.23237185,1148.4258,574.501,0.6306477,1204.3013,430.19785,0.8400855,1183.7325,527.1873,0.898783,1115.906,565.5696,0.8479159,1201.2932,574.49817,0.73770356,1204.3181,574.40686,0.61321145,1124.8414,653.9841,0.83081603,1189.4667,783.3444,0.81287724,1195.4116,577.32404,0.7704268,1142.4905,671.63947,0.8741916,1154.2552,812.8993,0.82659584,0,0,0,1163.1748,362.39505,0.7166598,0,0,0,1183.6035,365.57162,0.8930554,1095.4248,824.5927,0.8705795,1112.9774,833.48944,0.9061468,1166.1041,833.35736,0.87918055,1154.2521,795.17633,0.16097923,1151.3354,786.3655,0.14356507,1207.255,789.34247,0.73155314,0
1102,1174.8234,365.35577,0.6439394,1218.9937,418.44553,0.7523044,1216.1302,412.56406,0.73492086,1210.1965,506.83115,0.09602354,0,0,0,1219.0155,427.3078,0.82319796,1213.0514,518.5554,0.89324,1163.1306,568.57983,0.87307274,1207.2708,574.35645,0.7533066,1198.41,571.46136,0.62873286,1163.0249,671.48914,0.8762941,1245.4728,774.6306,0.75599366,1210.238,574.48987,0.8261099,1162.9205,674.5877,0.8606309,1160.0665,812.98157,0.8304505,0,0,0,1183.5813,359.49094,0.73076695,0,0,0,1195.4243,365.4213,0.9055426,1095.4708,821.6332,0.8259511,1113.0717,833.38794,0.87043214,1168.9423,833.4762,0.85126257,1201.3884,815.77246,0.8485636,1207.2292,809.9258,0.7511258,1263.2666,786.3313,0.69737154,0
1103,1174.8236,365.35452,0.6443501,1218.9966,418.4451,0.7523662,1216.1348,412.56302,0.7346828,1210.1952,506.82883,0.09586516,0,0,0,1219.015,427.30905,0.8230604,1213.0507,518.5564,0.8931812,1163.1293,568.5754,0.8722914,1207.2712,574.35803,0.7530968,1198.412,571.4631,0.6279975,1163.0239,671.48846,0.8763903,1245.4818,774.61975,0.7577545,1210.236,574.49146,0.8258527,1162.9202,674.58966,0.86036086,1160.0684,812.98157,0.8307426,0,0,0,1183.582,359.48975,0.73079133,0,0,0,1195.4247,365.42093,0.9054932,1095.4727,821.63293,0.8269224,1113.073,833.38794,0.87115014,1168.9445,833.4753,0.85175586,1201.3898,815.77185,0.84868205,1207.2305,809.9258,0.750705,1263.2727,786.3217,0.698078,0
1104,1186.673,362.57455,0.89068866,1230.8328,418.5191,0.82767,1216.0287,415.45544,0.8201774,1210.1641,506.75488,0.74568224,1180.6853,571.47687,0.7483433,1236.7897,427.23874,0.8708371,1236.8215,518.46564,0.8813898,1189.5522,577.48834,0.9143753,1227.8695,577.50287,0.72192246,1221.9861,577.4102,0.6424174,1204.2313,689.12946,0.8322414,1301.3623,780.3993,0.8111887,1230.7914,580.3519,0.7910146,1171.962,683.31323,0.81494683,1162.9285,815.8094,0.86777097,0,0,0,1189.7427,359.4589,0.8364275,0,0,0,1213.1632,365.4923,0.9318278,1095.444,818.6726,0.8687188,1112.9788,833.28467,0.84500086,1166.1353,836.37714,0.8529191,1271.968,827.56714,0.8242561,1277.8052,818.70325,0.72106516,1319.0781,783.3233,0.7256659,0
1105,1324.9154,389.14978,0.93667406,1342.5679,436.1119,0.90698564,1295.5707,436.20496,0.88065636,1280.8922,518.51575,0.90135205,1263.1472,583.31213,0.86839473,1386.7627,436.02313,0.8879844,1425.0824,506.64545,0.96638286,1389.6648,559.7645,0.81805515,1330.9307,597.8371,0.86196935,1304.32,592.1383,0.8351835,1263.2634,689.1755,0.86932933,1272.0173,812.77423,0.8546223,1363.2673,598.0026,0.80843854,1354.3119,715.55206,0.96442086,1398.5613,801.10364,0.89486945,1313.1456,383.17255,0.90580094,1330.9795,385.97427,0.9398054,0,0,0,1357.2998,386.16373,0.88618505,1378.0311,845.23425,0.86613166,1401.3812,839.309,0.8567392,1401.6495,806.9006,0.7664341,1224.9022,836.3515,0.80982345,1227.8347,830.5543,0.7816154,1283.6947,830.37994,0.8596052,0
1106,1313.2554,400.7493,0.85546833,1333.8885,444.90704,0.8698318,1289.6417,450.7353,0.84570116,1277.9099,527.3682,0.9401649,1257.2147,597.86615,0.9354185,1383.7979,439.16754,0.8539668,1422.1543,512.6278,0.9239906,1383.8381,571.4814,0.86252296,1330.7572,595.05084,0.86773604,1301.4756,592.09326,0.81288356,1260.0875,689.1747,0.91279936,1271.9229,812.86926,0.85486585,1357.3965,597.9736,0.8326248,1348.4252,715.5352,0.91453004,1392.6829,789.24744,0.90468,1307.3666,386.2045,0.9688184,1328.0267,388.98175,0.98218846,0,0,0,1354.3647,391.94867,0.8820809,1375.1086,839.43225,0.9281244,1398.4445,836.3465,0.90482086,1401.4502,789.2598,0.877677,1219.0763,836.4031,0.8041044,1224.9412,833.3454,0.783149,1283.6907,830.4528,0.8772399,0
1107,1313.2555,400.7496,0.8555073,1333.8884,444.90707,0.86985654,1289.6415,450.73642,0.8457696,1277.908,527.3705,0.9401704,1257.2152,597.86865,0.93622714,1383.7971,439.16602,0.8543812,1422.1517,512.6282,0.9237095,1383.8395,571.4811,0.86259425,1330.7582,595.0532,0.8679466,1301.4768,592.0958,0.81339467,1260.0874,689.17365,0.91268086,1271.9213,812.86835,0.8546228,1357.3975,597.9758,0.83265346,1348.4229,715.5349,0.91410327,1392.6816,789.2489,0.9053972,1307.3667,386.2048,0.9687375,1328.0264,388.98163,0.98218226,0,0,0,1354.3641,391.94894,0.8821707,1375.1067,842.22455,0.92413837,1398.4402,836.3629,0.90141314,1401.45,789.2594,0.8781623,1221.904,836.4099,0.80437684,1227.7593,833.35095,0.78530383,1283.6909,830.4525,0.87676865,0
1108,1310.3157,406.62662,0.90744644,1331.0144,453.7137,0.9061508,1286.694,453.81662,0.8966869,1271.9419,530.3717,0.8797379,1245.5232,600.8086,0.8967342,1378.0929,450.80612,0.8612931,1421.9465,518.51636,0.88785,1380.9451,574.34174,0.90070415,1328.0033,597.8364,0.8811556,1301.3838,592.1482,0.8179486,1257.2064,689.11664,0.90445566,1269.0514,812.88446,0.8580553,1357.3033,597.9872,0.84257066,1330.9912,712.6576,0.9122509,1383.831,786.3501,0.90141636,1307.229,389.08963,0.97313523,1327.9136,389.18256,0.9491434,0,0,0,1351.5728,397.80872,0.8733255,1363.1854,833.44885,0.9315237,1380.9409,830.44995,0.8374604,1398.5386,786.2914,0.8938298,1219.0127,836.4997,0.8124008,1224.8678,833.4143,0.7970613,1283.7048,830.40894,0.89325786,0
1109,1310.3153,406.62653,0.9074916,1331.0139,453.71304,0.9060251,1286.6938,453.81674,0.89666474,1271.9373,530.3716,0.8795092,1245.5135,600.8118,0.8973962,1378.092,450.80557,0.86132,1421.9473,518.5159,0.8877981,1380.9481,574.3436,0.8999963,1328.0177,595.07056,0.8771206,1301.3966,592.1096,0.8161001,1257.2067,689.1108,0.9034318,1269.0491,812.8876,0.8578085,1357.3103,597.9592,0.84096456,1330.991,712.66473,0.9136548,1383.8315,786.3492,0.9015466,1307.2291,389.08978,0.973144,1327.9136,389.18274,0.9491969,0,0,0,1351.5721,397.8088,0.873361,1363.1887,833.4504,0.9320553,1380.9412,830.4513,0.8380052,1398.5398,786.28973,0.89346373,1219.0105,836.49884,0.81226194,1224.8662,833.413,0.7966918,1283.703,830.41455,0.8935602,0
1110,1310.2677,406.6596,0.91579807,1330.9686,453.73923,0.91531754,1283.8978,453.80624,0.9046645,1269.0654,533.2453,0.8538932,1236.8219,600.894,0.9405256,1378.0691,450.81714,0.86058843,1421.9081,515.6243,0.8760756,1377.9468,571.41425,0.892242,1327.9418,597.86694,0.8839363,1298.5167,594.9861,0.8184762,1257.1243,689.1939,0.9075267,1269.0427,812.88104,0.85384965,1354.5255,598.04126,0.8528019,1327.8396,706.84015,0.90139955,1380.8224,783.3896,0.9067721,1307.1879,389.1202,0.9657363,1327.8597,391.92743,0.93527424,0,0,0,1351.52,397.7907,0.84200734,1351.5754,830.411,0.94535434,1372.0723,821.6899,0.81860006,1398.4899,786.171,0.89215916,1219.0591,836.48267,0.81082153,1224.9069,833.41077,0.79621565,1283.7023,827.5814,0.9023869,0
1111,0,0,0,1277.7808,439.10022,0.8879091,1304.3912,436.14777,0.95497715,1328.0022,503.63882,0.9271257,1354.4132,547.828,0.8917526,1245.4719,442.03867,0.81806815,1177.8341,503.81583,0.86902857,1110.0797,544.925,0.79548335,1248.4501,583.29736,0.75808996,1263.1661,586.2371,0.73546135,1198.4061,668.71576,0.8329346,1163.1011,756.92413,0.8690389,1233.603,580.3968,0.8075942,1216.0769,686.2917,0.8348634,1283.6716,789.163,0.9137572,0,0,0,0,0,0,1289.6323,386.1108,0.36275703,1239.6854,388.9582,0.84561485,1236.7737,803.9399,0.8193967,1254.2197,809.8975,0.8251694,1304.205,798.09076,0.7909497,1116.0781,751.0527,0.8030164,1121.9089,745.2133,0.7301949,1165.936,768.66565,0.89987534,0
1112,0,0,0,1277.7826,439.09674,0.88822234,1304.3894,436.14285,0.9556626,1328.0004,503.6369,0.9268206,1354.4152,547.82855,0.8918224,1245.48,442.03946,0.8178978,1177.8339,503.8182,0.86904883,1110.0781,544.92346,0.79542166,1248.4489,583.2996,0.75793636,1263.1646,586.2386,0.7356332,1198.4077,668.7162,0.83260584,1163.0992,756.9235,0.86898077,1233.603,580.3992,0.80746746,1216.0775,686.29126,0.8345999,1283.6709,789.16327,0.9133025,0,0,0,0,0,0,1289.6361,386.10614,0.3652414,1239.6835,388.95325,0.84734046,1236.7727,803.9452,0.8190911,1254.219,809.90027,0.8249699,1304.2053,798.09076,0.7909888,1116.0803,751.0472,0.8021317,1121.9106,745.2101,0.728481,1165.9308,768.664,0.8998269,0
1113,0,0,0,1277.7815,439.09903,0.8879148,1304.3889,436.14682,0.9551038,1328.0039,503.64313,0.92789865,1354.415,547.8296,0.8916565,1245.4785,442.0381,0.818106,1177.8318,503.81744,0.8685981,1110.0958,542.1116,0.7952881,1248.4451,583.2935,0.75796396,1263.1621,586.23566,0.7357215,1198.4097,668.71204,0.83282506,1163.1,756.92487,0.86988634,1233.6003,580.3905,0.8078967,1216.0753,686.28937,0.8345691,1283.6702,789.1634,0.91369975,0,0,0,0,0,0,1289.6339,386.10632,0.364857,1239.6852,388.95087,0.84564173,1236.7723,803.9469,0.81999946,1254.2177,809.89764,0.8242755,1304.2039,798.0909,0.79147685,1116.0781,751.0468,0.8023184,1121.912,745.20905,0.7282741,1165.9329,768.66614,0.9000121,0
1114,0,0,0,1277.7812,439.0991,0.88787526,1304.3888,436.14676,0.95514214,1328.0054,503.6431,0.9281696,1354.4159,547.82983,0.89158416,1245.479,442.03793,0.81812155,1177.833,503.8165,0.86880636,1110.1008,542.1117,0.79550755,1248.4434,583.29395,0.7578746,1263.1606,586.23627,0.7358014,1198.4103,668.70984,0.83276254,1163.101,756.9236,0.8701403,1233.5994,580.3904,0.80781555,1216.0763,686.2908,0.8346019,1283.67,789.1634,0.91368204,0,0,0,0,0,0,1289.6332,386.10654,0.36545354,1239.6864,388.95078,0.8451398,1236.7717,803.94934,0.82054925,1254.217,809.89844,0.82462096,1304.2046,798.0904,0.7911414,1116.0773,751.05054,0.80186105,1121.9102,745.2128,0.7277395,1165.9352,768.6653,0.9004996,0
1115,0,0,0,1280.7869,439.00003,0.9285577,1307.285,433.26096,0.94178843,1342.5724,489.03992,0.8495012,1374.9968,539.1069,0.8889895,1254.222,444.92673,0.8094666,1177.8042,503.7731,0.87723,1110.1375,509.7111,0.7324514,1257.317,583.2167,0.7980133,1277.8623,580.39404,0.72094136,1210.0835,668.4946,0.89566344,1166.0178,759.7579,0.8652875,1239.5671,583.2163,0.7965867,1230.7117,686.241,0.82332903,1283.7789,792.19836,0.8859157,0,0,0,1230.7676,385.99146,0.08021596,1292.6355,386.03384,0.3282265,1248.4816,389.07617,0.8280436,1236.8118,804.0059,0.82015467,1251.3766,809.99786,0.8226268,1304.2482,806.994,0.810179,1121.9482,742.2076,0.8182712,1133.6892,742.1072,0.7503013,1166.0652,768.80853,0.88176906,0
1116,0,0,0,1280.7899,439.0006,0.9290288,1307.2869,433.26337,0.9419075,1342.5718,489.03998,0.84923565,1374.996,539.107,0.88849807,1254.2255,444.92715,0.8097853,1177.8127,503.77335,0.8771343,1112.9563,509.71234,0.73210627,1257.3241,580.42975,0.79811335,1277.8623,580.39294,0.72111464,1210.0809,668.49664,0.89582586,1166.0177,759.76044,0.86581326,1239.563,583.2167,0.7966086,1230.7123,686.24146,0.8234203,1283.7795,792.19745,0.8858421,0,0,0,1230.7744,385.9969,0.080460995,1292.6388,386.03537,0.32827818,1248.4858,389.0783,0.82779276,1236.8126,804.00726,0.81869954,1251.378,809.998,0.8221152,1304.2485,806.98987,0.8084385,1121.9502,742.20917,0.8183238,1133.691,742.11,0.7501684,1166.0648,768.8104,0.8818977,0
1117,0,0,0,1286.6791,436.08008,0.928174,1313.1914,433.02225,0.8841515,1354.264,483.06076,0.95475465,1380.9397,530.4415,0.88644236,1260.233,441.95584,0.8447101,1186.7594,500.8457,0.9313941,1110.073,483.281,0.8137407,1269.0391,580.34656,0.77757454,1283.9116,580.3781,0.7655147,1216.0117,668.54425,0.88481146,1169.0679,756.89215,0.82452655,1254.3562,580.31915,0.8042541,1233.7773,680.3618,0.86233485,1283.7446,792.1942,0.8923517,0,0,0,0,0,0,1298.5107,385.9018,0.32229587,1251.3682,388.89954,0.85876167,1236.7365,803.9428,0.8287822,1248.4429,809.9502,0.8343308,1301.4521,809.7556,0.8119968,1136.5033,739.325,0.8204863,1142.3816,739.2084,0.79062486,1169.0812,768.74194,0.84438264,0
1118,0,0,0,1286.6799,436.0807,0.92805654,1313.1901,433.0244,0.8843312,1351.5839,480.3835,0.953984,1380.9425,530.4416,0.88630915,1260.233,441.9541,0.84478295,1186.7593,500.84662,0.93207836,1110.1024,483.28445,0.81719846,1269.0353,580.34717,0.77747345,1283.9106,580.379,0.76543987,1216.0126,668.5473,0.88524175,1169.074,756.8812,0.8222393,1254.3524,580.3202,0.8041463,1233.7749,680.36255,0.86269,1283.7454,792.19385,0.8927702,0,0,0,0,0,0,1298.5096,385.90256,0.32245952,1251.3651,388.89908,0.8582826,1236.7361,803.94617,0.82919234,1248.4454,809.95245,0.8341281,1301.4546,809.75275,0.8116498,1136.5149,739.3085,0.8252996,1142.3933,739.1919,0.7937862,1171.861,768.7304,0.8449918,0
1119,0,0,0,1298.5225,433.02966,0.863096,1322.0392,421.3304,0.8034344,1357.2844,477.19397,0.88195586,1392.6486,530.3425,0.88520604,1274.9569,436.09476,0.84950155,1207.2466,503.67358,0.9007137,1142.5917,471.38724,0.8436575,1280.6595,577.43805,0.8126851,1295.4725,577.444,0.74630344,1230.7013,665.64746,0.85694706,1186.678,756.8699,0.8528094,1260.1799,577.42456,0.84464604,1239.5983,680.36053,0.82817173,1283.8141,792.2093,0.8893691,0,0,0,0,0,0,1304.3196,377.21298,0.24442917,1257.2877,386.0834,0.8510547,1236.7772,801.10114,0.8040379,1251.3604,809.9466,0.83316606,1301.4396,809.81104,0.83122677,1142.4655,742.32245,0.81994534,1148.3906,742.18677,0.73283666,1186.7188,768.7141,0.9050743,0
1120,0,0,0,1298.5214,433.03064,0.8629707,1322.0228,418.52008,0.8030806,1354.5684,474.41513,0.8806431,1392.6521,530.32465,0.8870093,1274.9569,436.09924,0.8490607,1207.2366,503.67517,0.9001522,1142.5924,471.38513,0.84478647,1280.6583,577.43665,0.812487,1295.4683,577.4435,0.7457963,1230.7023,665.64014,0.85560316,1186.6726,756.8734,0.85305655,1260.1814,577.42236,0.84492075,1239.5967,680.358,0.8279356,1283.8147,792.20715,0.88985234,0,0,0,0,0,0,1304.3196,377.20938,0.24374072,1257.2827,386.08453,0.8517194,1236.7811,801.1039,0.80447066,1251.3641,809.94586,0.83410907,1301.4344,809.8083,0.8291686,1142.4626,742.3088,0.82098603,1148.3884,742.17694,0.73169523,1186.7107,768.7164,0.9052827,0
1121,1257.1976,391.90475,0.073071286,1304.4517,430.15894,0.8979783,1327.9944,418.46176,0.862171,1360.2589,474.36542,0.8486991,1392.7031,530.35565,0.88883805,1283.6854,433.1718,0.8868853,1218.9827,503.82812,0.92058825,1168.9587,459.59302,0.87284166,1283.829,574.4049,0.8107319,1304.2642,574.3718,0.76986355,1233.7673,651.05035,0.87911665,1210.1584,759.7632,0.87106335,1271.9673,574.3578,0.77801013,1254.3839,674.453,0.8684017,1283.8601,789.4254,0.87943876,0,0,0,1254.2965,383.133,0.0994217,1304.4612,368.5215,0.24412765,1260.2549,385.93167,0.8505738,1236.7749,803.9273,0.7994248,1254.2429,809.9669,0.8236405,1301.435,809.8224,0.8380444,1166.0001,756.947,0.81966406,1171.9174,751.07404,0.70533955,1213.1226,768.72614,0.8675837,0
1122,1257.1976,391.89798,0.072950706,1304.4519,430.16272,0.89886,1327.9958,418.46198,0.8620823,1360.2554,474.37094,0.84975433,1392.7034,530.35565,0.88841724,1283.6846,433.17743,0.8873005,1218.9756,503.8307,0.9213019,1168.9429,459.58194,0.8728609,1283.8329,574.41895,0.81139636,1304.2697,574.3841,0.7716168,1233.7649,651.053,0.8778429,1210.1573,759.75397,0.86937827,1271.9683,574.3729,0.7793266,1254.3835,674.45734,0.868196,1283.86,789.4251,0.87961006,0,0,0,1254.2952,383.12494,0.09891174,1304.4598,368.52316,0.24603194,1260.2543,385.92838,0.8493434,1236.772,803.92804,0.79923683,1254.2426,809.96875,0.82372713,1301.4344,809.82184,0.83838415,1165.9962,756.9479,0.8186207,1171.9104,751.0725,0.70543605,1213.1249,768.71545,0.86867285,0
1123,1257.327,383.14105,0.1417523,1310.2548,418.46695,0.8513311,1330.9039,412.57928,0.89613414,1360.3142,474.39526,0.84754384,1389.7222,536.15485,0.8374861,1292.61,424.37524,0.8272724,1239.7104,506.63107,0.9473202,1204.2235,459.65012,0.85918516,1301.3453,571.42053,0.783698,1310.236,568.5677,0.72511876,1236.8079,647.94324,0.8982573,1236.6462,762.78107,0.8788864,1283.7314,571.4976,0.824017,1260.1492,671.4699,0.91493535,1286.6968,792.1861,0.85233194,0,0,0,1257.2273,368.41858,0.1962475,1307.4287,365.51926,0.16362146,1266.0836,368.46805,0.83191055,1236.6953,804.0457,0.83744836,1251.3755,812.705,0.81729615,1301.4531,809.9506,0.8463466,1189.72,765.8783,0.80585396,1198.4417,765.6745,0.7020065,1239.7195,774.52673,0.7620334,0
